id,imdb_id,title,tagline,overview,poster_path,backdrop_path,release_date,vote_average,vote_count,genres,budget,revenue,runtime
278,tt0111161,The Shawshank Redemption,Fear can hold you prisoner. Hope can set you free.,"Imprisoned in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",/9cqNxx0GxF0bflZmeSMuL5tnGzr.jpg,/zfbjgQE1uSd9wiPTX4VzsLi0rGG.jpg,1994-09-23,8.713,29353,"['Drama', 'Crime']",25000000,28341469,142
238,tt0068646,The Godfather,An offer you can't refuse.,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,/39rtAdg3yx6IDxRg0ZLXefv0aPY.jpg,1972-03-14,8.685,22147,"['Drama', 'Crime']",6000000,245066411,175
240,tt0071562,The Godfather Part II,The rise and fall of the Corleone empire.,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg,/14icRpwdgpHEHxt7Cn5hr2RQEsF.jpg,1974-12-20,8.571,13388,"['Drama', 'Crime']",13000000,102600000,202
424,tt0108052,Schindler's List,"Whoever saves one life, saves the world entire.",The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,/zb6fM1CX41D9rF9hdgclu0peUmy.jpg,1993-12-15,8.566,16904,"['Drama', 'History', 'War']",22000000,321365567,195
389,tt0050083,12 Angry Men,It explodes like 12 sticks of dynamite!,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",/ow3wq89wM8qd5X7hWKxiRfsFf9C.jpg,/w4bTBXcqXc2TUyS5Fc4h67uWbPn.jpg,1957-04-10,8.5,9579,['Drama'],397751,4360000,97
129,tt0245429,Spirited Away,On the other side of the tunnel was a mysterious town.,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg,/ukfI9QkU1aIhOhKXYWE9n3z1mFR.jpg,2001-07-20,8.534,17706,"['Animation', 'Family', 'Fantasy']",19000000,274925095,125
155,tt0468569,The Dark Knight,Welcome to a world without rules.,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",/qJ2tW6WMUDux911r6m7haRef0WH.jpg,/dqK9Hag1054tghRQSqLSfrkvQnA.jpg,2008-07-16,8.525,34818,"['Drama', 'Action', 'Crime', 'Thriller']",185000000,1004558444,152
19404,tt0112870,Dilwale Dulhania Le Jayenge,"Come… Fall In love, All Over Again…","Raj is a rich, carefree, happy-go-lucky second generation NRI. Simran is the daughter of Chaudhary Baldev Singh, who in spite of being an NRI is very strict about adherence to Indian values. Simran has left for India to be married to her childhood fiancé. Raj leaves for India with a mission at his hands, to claim his lady love under the noses of her whole family. Thus begins a saga.",/2CAL2433ZeIihfX1Hb2139CX0pW.jpg,/zQDFHYNVVVp9OAYSixYAG1SyX1l.jpg,1995-10-20,8.5,4521,"['Comedy', 'Drama', 'Romance']",13200000,100000000,190
497,tt0120689,The Green Mile,Paul Edgecomb didn't believe in miracles. Until the day he met one.,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",/o0lO84GI7qrG6XFvtsPOSV7CTNa.jpg,/b6HWTOxn1xevvyHU2K9ICvaRU6g.jpg,1999-12-10,8.503,18610,"['Fantasy', 'Drama', 'Crime']",60000000,286801374,189
496243,tt6751668,Parasite,Act like you own the place.,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,/hiKmpZMGZsrkA3cdce8a7Dpos1j.jpg,2019-05-30,8.496,19797,"['Comedy', 'Thriller', 'Drama']",11363000,257591776,133
122,tt0167260,The Lord of the Rings: The Return of the King,There can be no triumph without loss. No victory without suffering. No freedom without sacrifice.,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,/2u7zbn8EudG6kLlBzUYqP8RyFU4.jpg,2003-12-17,8.5,25736,"['Adventure', 'Fantasy', 'Action']",94000000,1118888979,201
680,tt0110912,Pulp Fiction,From the creator of 'True Romance' & 'Reservoir Dogs',"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",/vQWk5YBFWF4bZaofAbv0tShwBvQ.jpg,/suaEOtk1N1sgg2MTM7oZd2cfVp3.jpg,1994-09-10,8.5,29375,"['Thriller', 'Crime', 'Comedy']",8000000,213928762,154
372058,tt5311514,Your Name.,"Separated by distance, connected by fate.","High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",/q719jXXEzOoYaps6babgKnONONX.jpg,/8x9iKH8kWA0zdkgNdpAew7OstYe.jpg,2016-08-26,8.48,12151,"['Animation', 'Romance', 'Drama']",0,358000000,106
157336,tt0816692,Interstellar,Mankind was born on Earth. It was never meant to die here.,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,/5XNQBqnBwPA9yT0jZ0p3s8bbLh0.jpg,2014-11-05,8.464,38389,"['Adventure', 'Drama', 'Science Fiction']",165000000,746606706,169
429,tt0060196,"The Good, the Bad and the Ugly",For three men the Civil War wasn't hell. It was practice.,"While the Civil War rages on between the Union and the Confederacy, three men – a quiet loner, a ruthless hitman, and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",/bX2xnavhMYjWDoZp1VM6VnU1xwe.jpg,/Adrip2Jqzw56KeuV2nAxucKMNXA.jpg,1966-12-22,8.465,9285,['Western'],1200000,38900000,161
13,tt0109830,Forrest Gump,The world will never be the same once you've seen it through the eyes of Forrest Gump.,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",/saHP97rTPS5eLmrLQEcANmKrsFl.jpg,/67HggiWaP9ZLv5sPYmyRV37yAJM.jpg,1994-06-23,8.5,28941,"['Comedy', 'Drama', 'Romance']",55000000,677387716,142
769,tt0099685,GoodFellas,Three decades of life in the mafia.,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg,/gILte6Zd7m1YneIr6MVhh30S9pr.jpg,1990-09-12,8.453,13830,"['Drama', 'Crime']",25000000,47072327,145
346,tt0047478,Seven Samurai,Unmatched for suspense and spectacle!,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food.",/lOMGc8bnSwQhS4XyE1S99uH8NXf.jpg,/qvZ91FwMq6O47VViAr8vZNQz3WI.jpg,1954-04-26,8.452,4044,"['Action', 'Drama']",2000000,105000000,207
12477,tt0095327,Grave of the Fireflies,Why do fireflies have to die so soon?,"In the final months of World War II, 14-year-old Seita and his sister Setsuko are orphaned when their mother is killed during an air raid in Kobe, Japan. After a falling out with their aunt, they move into an abandoned bomb shelter. With no surviving relatives and their emergency rations depleted, Seita and Setsuko struggle to survive.",/k9tv1rXZbOhH7eiCk378x61kNQ1.jpg,/aHaqZpOL7UyVu0nKqp3SMz0o2E1.jpg,1988-04-16,8.4,6225,"['Animation', 'Drama', 'War']",3700000,842132,89
637,tt0118799,Life Is Beautiful,Bongiorno Principessa!,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,/mfnkSeeVOBVheuyn2lo4tfmOPQb.jpg,/6aNKD81RHR1DqUUa8kOZ1TBY1Lp.jpg,1997-12-20,8.44,13668,"['Comedy', 'Drama']",20000000,230098753,116
550,tt0137523,Fight Club,Mischief. Mayhem. Soap.,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg,/hZkgoQYus5vegHoetLkCJzb17zJ.jpg,1999-10-15,8.438,31090,"['Drama', 'Thriller']",63000000,100853753,139
667257,tt10032342,Impossible Things,There are encounters that change your life,"After the death of her abusive husband, Matilde finds her new best friend in Miguel, her young, insecure, and disoriented neighbor.",/t2Ew8NZ8Ci2kqmoecZUNQUFDJnQ.jpg,/bxSBOAD8AuMHYMdW3jso9npAkgt.jpg,2021-06-17,8.425,418,"['Family', 'Drama']",0,0,88
14537,tt0056058,Harakiri,"What befalls others today, may be your own fate tomorrow.","Down-on-his-luck veteran Tsugumo Hanshirō enters the courtyard of the prosperous House of Iyi. Unemployed, and with no family, he hopes to find a place to commit seppuku—and a worthy second to deliver the coup de grâce in his suicide ritual. The senior counselor for the Iyi clan questions the ronin’s resolve and integrity, suspecting Hanshirō of seeking charity rather than an honorable end. What follows is a pair of interlocking stories which lay bare the difference between honor and respect, and promises to examine the legendary foundations of the Samurai code.",/3nPwMd3KviJWaHzG9fZCqlwWMas.jpg,/e3hG3uadtcP0pYdRa5ch4ysQW76.jpg,1962-09-15,8.439,1134,"['Action', 'Drama', 'History']",0,0,135
11216,tt0095765,Cinema Paradiso,An enchanted village. A wonderful friendship. Star-crossed lovers. And the magic of the movies.,"A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist.",/gCI2AeMV4IHSewhJkzsur5MEp6R.jpg,/zoVeIgKzGJzpdG6Gwnr7iOYfIMU.jpg,1988-11-17,8.43,4662,"['Drama', 'Romance']",5000000,12462062,124
598,tt0317248,City of God,"If you run, the beast catches you; if you stay, the beast eats you.","In the poverty-stricken favelas of Rio de Janeiro in the 1970s, two young men choose different paths. Rocket is a budding photographer who documents the increasing drug-related violence of his neighborhood, while José “Zé” Pequeno is an ambitious drug dealer diving into a dangerous life of crime.",/k7eYdWvhYQyRQoU2TB2A2Xu2TfD.jpg,/uvitbjFU4JqvMwIkMWHp69bmUzG.jpg,2002-08-30,8.426,7896,"['Drama', 'Crime']",3300000,30641770,129
120,tt0120737,The Lord of the Rings: The Fellowship of the Ring,One ring to rule them all.,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,/x2RS3uTcsJJ9IfjNPcgDmukoEcQ.jpg,2001-12-18,8.4,26685,"['Adventure', 'Fantasy', 'Action']",93000000,871368364,179
539,tt0054215,Psycho,A new and altogether different screen excitement!,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother.",/yz4QVqPx3h1hD1DfqqQkCq3rmxW.jpg,/vzXQEAmXIEWAtPCgB81bAS6EJCy.jpg,1960-06-22,8.421,10665,"['Horror', 'Thriller', 'Mystery']",806947,50048065,109
40096,tt0271383,A Dog's Will,Lying with faith is not always a sin.,"The lively João Grilo and the sly Chicó are poor guys living in the hinterland who cheat a bunch of people in a small town in Northeastern Brazil. When they die, they have to be judged by Christ, the Devil and the Virgin Mary before they are admitted to paradise.",/ctfNJw6gofTjQvhOZeH8QKt0O2x.jpg,/alQqTpmEkxSLgajfEYTsTH6nAKB.jpg,2000-09-15,8.419,1194,"['Comedy', 'Drama', 'Fantasy', 'Romance']",0,4903192,104
510,tt0073486,One Flew Over the Cuckoo's Nest,"In this clean, orderly, disciplined world, who needs guys like McMurphy? Everybody.","A petty criminal fakes insanity to serve his sentence in a mental ward rather than prison. He soon finds himself as a leader to the other patients—and an enemy to the cruel, domineering nurse who runs the ward.",/kjWsMh72V6d8KRLV4EOoSJLT1H7.jpg,/6Oa3zTiluBz2W8D2ou1MY16dUiF.jpg,1975-11-19,8.412,11073,['Drama'],3000000,108981275,133
121,tt0167261,The Lord of the Rings: The Two Towers,The journey continues.,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,/kWYfW2Re0rUDE6IHhy4CRuKWeFr.jpg,2002-12-18,8.4,23164,"['Adventure', 'Fantasy', 'Action']",79000000,926287400,179
696374,tt11316854,Gabriel's Inferno,,"An intriguing and sinful exploration of seduction, forbidden love, and redemption, Gabriel's Inferno is a captivating and wildly passionate tale of one man's escape from his own personal hell as he tries to earn the impossible--forgiveness and love.",/oyG9TL7FcRP4EZ9Vid6uKzwdndz.jpg,/nIkcTtuhmkl1GZO2LfZi7SwFz7F.jpg,2020-05-29,8.4,2438,"['Romance', 'Drama']",0,0,122
311,tt0087843,Once Upon a Time in America,"Crime, passion and lust for power.","A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",/i0enkzsL5dPeneWnjl1fCWm6L7k.jpg,/xlDUjb0Q5Dv6jPQRF5VE4IMjIy.jpg,1984-05-23,8.396,5804,"['Drama', 'Crime']",30000000,5500000,229
324857,tt4633694,Spider-Man: Into the Spider-Verse,More than one wears the mask.,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,/8mnXR9rey5uQ08rZAvzojKWbDQS.jpg,2018-12-06,8.394,16658,"['Animation', 'Action', 'Adventure', 'Science Fiction']",90000000,393602435,117
